Product_id,Review_rating,clean_review,Sentiment
1090, 5.0 out of 5 stars, report abuse,Positive
1091,5.0 out of 5 stars,verified purchase,Positive
1091, 5.0 out of 5 stars, verified purchase,Positive
1092,3.0 out of 5 stars,think thaak hai,Positive
1092, 5.0 out of 5 stars, terrific,Negative
1092, 4.0 out of 5 stars, verified purchase,Positive
1092, 5.0 out of 5 stars, verified purchase,Positive
1092, 1.0 out of 5 stars, verified purchase,Positive
1092, 4.0 out of 5 stars, report abuse,Positive
1092, 5.0 out of 5 stars, report abuse,Positive
1092, 5.0 out of 5 stars, verified purchase,Positive
1092, 5.0 out of 5 stars, verified purchase,Negative
1092, 5.0 out of 5 stars, verified purchase,Positive
1093,5.0 out of 5 stars,comfortable women shoes,Positive
1093, 5.0 out of 5 stars, excellent shoes just buy  size lower,Negative
1093, 5.0 out of 5 stars, excellent product,Positive
1093, 5.0 out of 5 stars, comfortable shoes nice color,Negative
1093, 5.0 out of 5 stars, amazing pair of shoes,Negative
1093, 5.0 out of 5 stars, superb,Negative
1093, 5.0 out of 5 stars, perfect summer shoes for walking,Positive
1093, 5.0 out of 5 stars, comfy waking shoes,Negative
1093, 5.0 out of 5 stars, supebb,Positive
1093, 5.0 out of 5 stars, wonderful,Negative
1094,1.0 out of 5 stars,fake product,Negative
1094, 3.0 out of 5 stars, report abuse,Positive
1094, 5.0 out of 5 stars, verified purchase,Positive
1094, 4.0 out of 5 stars, report abuse,Negative
1094, 5.0 out of 5 stars, report abuse,Negative
1094, 1.0 out of 5 stars, report abuse,Negative
1094, 4.0 out of 5 stars, report abuse,Positive
1094, 5.0 out of 5 stars, report abuse,Negative
1094, 5.0 out of 5 stars, report abuse,Positive
1094, 2.0 out of 5 stars, report abuse,Positive
1095,5.0 out of 5 stars,worth the money,Negative
1096,5.0 out of 5 stars,nice pair,Negative
1096, 5.0 out of 5 stars, a fantastic shoe,Negative
1096, 5.0 out of 5 stars, luv it,Positive
1096, 5.0 out of 5 stars, really good,Negative
1096, 5.0 out of 5 stars, go for it,Negative
1096, 2.0 out of 5 stars, good,Negative
1096, 5.0 out of 5 stars, report abuse,Negative
1096, 5.0 out of 5 stars, report abuse,Positive
1096, 5.0 out of 5 stars, report abuse,Positive
1096, 2.0 out of 5 stars, report abuse,Positive
1097,5.0 out of 5 stars,report abuse,Positive
1097, 5.0 out of 5 stars, report abuse,Negative
1097, 5.0 out of 5 stars, report abuse,Negative
1097, 5.0 out of 5 stars, verified purchase,Positive
1097, 5.0 out of 5 stars, report abuse,Positive
1097, 5.0 out of 5 stars, report abuse,Negative
1097, 5.0 out of 5 stars, report abuse,Positive
1098,5.0 out of 5 stars,everything is good,Negative
1098, 1.0 out of 5 stars, size issue,Positive
1098, 2.0 out of 5 stars, women shoe,Positive
1099,2.0 out of 5 stars,not worth to purchase at this rate,Negative
1099, 4.0 out of 5 stars, grear product,Negative
1099, 2.0 out of 5 stars, report abuse,Positive
1099, 5.0 out of 5 stars, verified purchase,Positive
1099, 5.0 out of 5 stars, verified purchase,Negative
1099, 5.0 out of 5 stars, report abuse,Negative
1099, 5.0 out of 5 stars, verified purchase,Positive
1099, 5.0 out of 5 stars, verified purchase,Positive
1099, 5.0 out of 5 stars, verified purchase,Negative
1100,1.0 out of 5 stars,refund because small size,Negative
1100, 1.0 out of 5 stars, nice,Negative
1101,4.0 out of 5 stars,good,Positive
1101, 1.0 out of 5 stars, bad quality,Positive
1101, 4.0 out of 5 stars, light weight and easy for running,Positive
1101, 5.0 out of 5 stars, a great product,Positive
1101, 5.0 out of 5 stars, ,Negative
1101, 1.0 out of 5 stars, received used shoe,Negative
1101, 4.0 out of 5 stars, awesome,Negative
1101, 5.0 out of 5 stars, good shoes,Negative
1101, 5.0 out of 5 stars, excellent,Negative
1101, 5.0 out of 5 stars, nice,Negative
1102,5.0 out of 5 stars,verified purchase,Negative
1103,4.0 out of 5 stars,good shoes,Negative
1103, 5.0 out of 5 stars, good product perfect size soft sole,Negative
1103, 5.0 out of 5 stars, comfortable,Negative
1103, 5.0 out of 5 stars, must buy,Positive
1104,5.0 out of 5 stars,brilliant,Negative
1104, 4.0 out of 5 stars, best shoes loved it bad packaging,Positive
1104, 1.0 out of 5 stars, duplicate product,Negative
1104, 4.0 out of 5 stars, perfect ,Negative
1104, 5.0 out of 5 stars, really worth,Positive
1104, 5.0 out of 5 stars, wow it is very nice,Positive
1104, 5.0 out of 5 stars, love it,Positive
1104, 5.0 out of 5 stars, nice,Positive
1104, 5.0 out of 5 stars, very comfortable shoe,Positive
1104, 5.0 out of 5 stars, great,Positive
1105,3.0 out of 5 stars,different from imagethis has become regular nowadays,Positive
1105, 4.0 out of 5 stars, good fit,Positive
1105, 5.0 out of 5 stars, very comfortable,Negative
1105, 1.0 out of 5 stars, damaged product,Positive
1105, 5.0 out of 5 stars, value for money,Positive
1105, 5.0 out of 5 stars, super excellent my mother was very happy thank you amazon,Positive
1105, 2.0 out of 5 stars, verified purchase,Negative
1105, 5.0 out of 5 stars, report abuse,Positive
1105, 3.0 out of 5 stars, verified purchase,Positive
1105, 5.0 out of 5 stars, report abuse,Positive
1106,5.0 out of 5 stars,verified purchase,Positive
1106, 5.0 out of 5 stars, verified purchase,Negative
1107,3.0 out of 5 stars,think thaak hai,Negative
1107, 5.0 out of 5 stars, terrific,Positive
1107, 4.0 out of 5 stars, verified purchase,Negative
1107, 5.0 out of 5 stars, verified purchase,Negative
1107, 1.0 out of 5 stars, verified purchase,Negative
1107, 4.0 out of 5 stars, report abuse,Negative
1107, 5.0 out of 5 stars, report abuse,Positive
1107, 5.0 out of 5 stars, verified purchase,Negative
1107, 5.0 out of 5 stars, verified purchase,Positive
1107, 5.0 out of 5 stars, verified purchase,Positive
1108,5.0 out of 5 stars,comfortable women shoes,Positive
1108, 5.0 out of 5 stars, excellent shoes just buy  size lower,Negative
1108, 5.0 out of 5 stars, excellent product,Negative
1108, 5.0 out of 5 stars, comfortable shoes nice color,Negative
1108, 5.0 out of 5 stars, amazing pair of shoes,Negative
1108, 5.0 out of 5 stars, superb,Positive
1108, 5.0 out of 5 stars, perfect summer shoes for walking,Positive
1108, 5.0 out of 5 stars, comfy waking shoes,Positive
1108, 5.0 out of 5 stars, supebb,Positive
1108, 5.0 out of 5 stars, wonderful,Positive
1109,1.0 out of 5 stars,fake product,Negative
1109, 3.0 out of 5 stars, report abuse,Positive
1109, 5.0 out of 5 stars, verified purchase,Negative
1109, 4.0 out of 5 stars, report abuse,Positive
1109, 5.0 out of 5 stars, report abuse,Positive
1109, 1.0 out of 5 stars, report abuse,Positive
1109, 4.0 out of 5 stars, report abuse,Negative
1109, 5.0 out of 5 stars, report abuse,Positive
1109, 5.0 out of 5 stars, report abuse,Negative
1109, 2.0 out of 5 stars, report abuse,Positive
1110,5.0 out of 5 stars,worth the money,Negative
1111,5.0 out of 5 stars,nice pair,Negative
1111, 5.0 out of 5 stars, a fantastic shoe,Positive
1111, 5.0 out of 5 stars, luv it,Negative
1111, 5.0 out of 5 stars, really good,Negative
1111, 5.0 out of 5 stars, go for it,Positive
1111, 2.0 out of 5 stars, good,Positive
1111, 5.0 out of 5 stars, report abuse,Positive
1111, 5.0 out of 5 stars, report abuse,Negative
1111, 5.0 out of 5 stars, report abuse,Positive
1111, 2.0 out of 5 stars, report abuse,Positive
1112,5.0 out of 5 stars,report abuse,Positive
1112, 5.0 out of 5 stars, report abuse,Negative
1112, 5.0 out of 5 stars, report abuse,Negative
1112, 5.0 out of 5 stars, verified purchase,Positive
1112, 5.0 out of 5 stars, report abuse,Positive
1112, 5.0 out of 5 stars, report abuse,Negative
1112, 5.0 out of 5 stars, report abuse,Negative
1113,1.0 out of 5 stars,refund because small size,Negative
1113, 1.0 out of 5 stars, nice,Negative
1114,5.0 out of 5 stars,verified purchase,Positive
1114, 5.0 out of 5 stars, verified purchase,Negative
1115,3.0 out of 5 stars,think thaak hai,Negative
1115, 5.0 out of 5 stars, terrific,Positive
1115, 4.0 out of 5 stars, verified purchase,Positive
1115, 5.0 out of 5 stars, verified purchase,Negative
1115, 1.0 out of 5 stars, verified purchase,Positive
1115, 4.0 out of 5 stars, report abuse,Negative
1115, 5.0 out of 5 stars, report abuse,Negative
1115, 5.0 out of 5 stars, verified purchase,Positive
1115, 5.0 out of 5 stars, verified purchase,Negative
1115, 5.0 out of 5 stars, verified purchase,Positive
1116,5.0 out of 5 stars,report abuse,Positive
1116, 5.0 out of 5 stars, report abuse,Negative
1116, 5.0 out of 5 stars, report abuse,Positive
1116, 5.0 out of 5 stars, verified purchase,Positive
1116, 5.0 out of 5 stars, report abuse,Positive
1116, 5.0 out of 5 stars, report abuse,Negative
1116, 5.0 out of 5 stars, report abuse,Negative
1117,1.0 out of 5 stars,refund because small size,Negative
1117, 1.0 out of 5 stars, nice,Positive
1118,5.0 out of 5 stars,excellent,Positive
1118, 5.0 out of 5 stars, report abuse,Negative
1118, 5.0 out of 5 stars, report abuse,Negative
1118, 5.0 out of 5 stars, report abuse,Positive
1118, 5.0 out of 5 stars, report abuse,Positive
1118, 5.0 out of 5 stars, report abuse,Positive
1118, 5.0 out of 5 stars, report abuse,Negative
1118, 5.0 out of 5 stars, verified purchase,Positive
1118, 5.0 out of 5 stars, report abuse,Negative
1119,5.0 out of 5 stars,report abuse,Negative
1119, 5.0 out of 5 stars, report abuse,Negative
1119, 1.0 out of 5 stars, report abuse,Positive
1119, 5.0 out of 5 stars, report abuse,Negative
1119, 4.0 out of 5 stars, report abuse,Negative
1119, 5.0 out of 5 stars, report abuse,Negative
1119, 1.0 out of 5 stars, verified purchase,Positive
1119, 4.0 out of 5 stars, report abuse,Positive
1119, 4.0 out of 5 stars, verified purchase,Positive
1119, 5.0 out of 5 stars, report abuse,Negative
1120,5.0 out of 5 stars,fantastic ,Negative
1120, 4.0 out of 5 stars, okay,Positive
1120, 5.0 out of 5 stars, beautiful shoes,Negative
1120, 3.0 out of 5 stars, heavy,Positive
1120, 5.0 out of 5 stars, good one,Positive
1120, 5.0 out of 5 stars, amazing product,Positive
1120, 5.0 out of 5 stars, satisfied,Negative
1120, 5.0 out of 5 stars, good quality,Negative
1120, 5.0 out of 5 stars, lovely,Positive
1120, 5.0 out of 5 stars, very good product,Positive
1121,1.0 out of 5 stars,bogus fake product do not buy,Positive
1121, 1.0 out of 5 stars, this product is poor quality,Positive
1121, 5.0 out of 5 stars, one of the best running shoe,Negative
1121, 5.0 out of 5 stars, good,Negative
1121, 5.0 out of 5 stars, comfortable,Positive
1121, 1.0 out of 5 stars, fake,Negative
1121, 5.0 out of 5 stars, verified purchase,Positive
1121, 4.0 out of 5 stars, verified purchase,Positive
1121, 3.0 out of 5 stars, verified purchase,Positive
1121, 4.0 out of 5 stars, verified purchase,Negative
1122,5.0 out of 5 stars,comfortable and stylish,Positive
1122, 5.0 out of 5 stars, ,Positive
1122, 5.0 out of 5 stars, report abuse,Negative
1122, 5.0 out of 5 stars, report abuse,Negative
1122, 5.0 out of 5 stars, report abuse,Positive
1122, 5.0 out of 5 stars, report abuse,Negative
1122, 5.0 out of 5 stars, verified purchase,Negative
1123,1.0 out of 5 stars,bad quality,Negative
1123, 1.0 out of 5 stars, fake product delivered with mrp mentioned on it as inr,Negative
1123, 4.0 out of 5 stars, quality,Positive
1123, 5.0 out of 5 stars, worth the money,Positive
1123, 5.0 out of 5 stars, amazing pair,Negative
1123, 5.0 out of 5 stars, verified purchase,Negative
1123, 5.0 out of 5 stars, report abuse,Negative
1123, 1.0 out of 5 stars, report abuse,Negative
1123, 5.0 out of 5 stars, verified purchase,Positive
1123, 4.0 out of 5 stars, report abuse,Negative
1124,5.0 out of 5 stars,verified purchase,Positive
1125,5.0 out of 5 stars,excellent,Negative
1125, 3.0 out of 5 stars, fit is too large and so is the comfort,Negative
1125, 5.0 out of 5 stars, blind fold orderable product ,Negative
1125, 3.0 out of 5 stars, want to replace with smaller size,Negative
1125, 4.0 out of 5 stars, good ones,Positive
1125, 5.0 out of 5 stars, love it,Positive
1125, 5.0 out of 5 stars, amazing product,Positive
1125, 4.0 out of 5 stars, good,Negative
1125, 1.0 out of 5 stars, fake skechers,Positive
1125, 2.0 out of 5 stars, skechers size is big then your normal size,Negative
1126,3.0 out of 5 stars,not recommended,Positive
1126, 4.0 out of 5 stars, good product,Negative
1126, 4.0 out of 5 stars, review for shoes,Positive
1126, 5.0 out of 5 stars, good one,Positive
1126, 4.0 out of 5 stars, report abuse,Negative
1126, 5.0 out of 5 stars, verified purchase,Positive
1126, 5.0 out of 5 stars, verified purchase,Negative
1126, 5.0 out of 5 stars, verified purchase,Positive
1126, 5.0 out of 5 stars, verified purchase,Positive
1126, 4.0 out of 5 stars, verified purchase,Negative
1127,5.0 out of 5 stars,excellent,Negative
1127, 5.0 out of 5 stars, report abuse,Positive
1127, 5.0 out of 5 stars, report abuse,Positive
1127, 5.0 out of 5 stars, report abuse,Positive
1127, 5.0 out of 5 stars, report abuse,Negative
1127, 5.0 out of 5 stars, report abuse,Positive
1127, 5.0 out of 5 stars, report abuse,Positive
1127, 5.0 out of 5 stars, verified purchase,Negative
1127, 5.0 out of 5 stars, report abuse,Negative
1128,5.0 out of 5 stars,report abuse,Negative
1128, 5.0 out of 5 stars, report abuse,Positive
1128, 1.0 out of 5 stars, report abuse,Negative
1128, 5.0 out of 5 stars, report abuse,Negative
1128, 4.0 out of 5 stars, report abuse,Positive
1128, 5.0 out of 5 stars, report abuse,Positive
1128, 1.0 out of 5 stars, verified purchase,Positive
1128, 4.0 out of 5 stars, report abuse,Negative
1128, 4.0 out of 5 stars, verified purchase,Negative
1128, 5.0 out of 5 stars, report abuse,Positive
1129,5.0 out of 5 stars,fantastic ,Positive
1129, 4.0 out of 5 stars, okay,Positive
1129, 5.0 out of 5 stars, beautiful shoes,Negative
1129, 3.0 out of 5 stars, heavy,Positive
1129, 5.0 out of 5 stars, good one,Positive
1129, 5.0 out of 5 stars, amazing product,Negative
1129, 5.0 out of 5 stars, satisfied,Positive
1129, 5.0 out of 5 stars, good quality,Negative
1129, 5.0 out of 5 stars, lovely,Positive
1129, 5.0 out of 5 stars, very good product,Negative
1130,1.0 out of 5 stars,bogus fake product do not buy,Positive
1130, 1.0 out of 5 stars, this product is poor quality,Positive
1130, 5.0 out of 5 stars, one of the best running shoe,Negative
1130, 5.0 out of 5 stars, good,Negative
1130, 5.0 out of 5 stars, comfortable,Positive
1130, 1.0 out of 5 stars, fake,Positive
1130, 5.0 out of 5 stars, verified purchase,Negative
1130, 4.0 out of 5 stars, verified purchase,Positive
1130, 3.0 out of 5 stars, verified purchase,Positive
1130, 4.0 out of 5 stars, verified purchase,Positive
1131,5.0 out of 5 stars,comfortable and stylish,Positive
1131, 5.0 out of 5 stars, ,Negative
1131, 5.0 out of 5 stars, report abuse,Negative
1131, 5.0 out of 5 stars, report abuse,Negative
1131, 5.0 out of 5 stars, report abuse,Negative
1131, 5.0 out of 5 stars, report abuse,Negative
1131, 5.0 out of 5 stars, verified purchase,Positive
1132,1.0 out of 5 stars,bad quality,Positive
1132, 1.0 out of 5 stars, fake product delivered with mrp mentioned on it as inr,Positive
1132, 4.0 out of 5 stars, quality,Positive
1132, 5.0 out of 5 stars, worth the money,Positive
1132, 5.0 out of 5 stars, amazing pair,Positive
1132, 5.0 out of 5 stars, verified purchase,Negative
1132, 5.0 out of 5 stars, report abuse,Negative
1132, 1.0 out of 5 stars, report abuse,Negative
1132, 5.0 out of 5 stars, verified purchase,Negative
1132, 4.0 out of 5 stars, report abuse,Positive
1133,5.0 out of 5 stars,verified purchase,Negative
1134,5.0 out of 5 stars,excellent,Positive
1134, 3.0 out of 5 stars, fit is too large and so is the comfort,Negative
1134, 5.0 out of 5 stars, blind fold orderable product ,Negative
1134, 3.0 out of 5 stars, want to replace with smaller size,Negative
1134, 4.0 out of 5 stars, good ones,Negative
1134, 5.0 out of 5 stars, love it,Negative
1134, 5.0 out of 5 stars, amazing product,Negative
1134, 4.0 out of 5 stars, good,Negative
1134, 1.0 out of 5 stars, fake skechers,Positive
1134, 2.0 out of 5 stars, skechers size is big then your normal size,Negative
1135,3.0 out of 5 stars,not recommended,Positive
1135, 4.0 out of 5 stars, good product,Positive
1135, 4.0 out of 5 stars, review for shoes,Negative
1135, 5.0 out of 5 stars, good one,Positive
1135, 4.0 out of 5 stars, report abuse,Negative
1135, 5.0 out of 5 stars, verified purchase,Positive
1135, 5.0 out of 5 stars, verified purchase,Negative
1135, 5.0 out of 5 stars, verified purchase,Negative
1135, 5.0 out of 5 stars, verified purchase,Negative
1135, 4.0 out of 5 stars, verified purchase,Negative
1136,5.0 out of 5 stars,excellent,Positive
1136, 5.0 out of 5 stars, report abuse,Positive
